Cluster,region,technology,Resource,Zone,EndCap,EndEnergyCap,EndChargeCap,NewCap,RetCap,NewEnergyCap,RetEnergyCap,NewChargeCap,RetChargeCap,iter,CPA_ID,lcoe,Area,latitude,longitude,interconnect_annuity,state,m_landcover,m_primeFarmland,exFacil,plFacil,m_HMI,m_popden,cpa_mw
4,NY_Z_D,LandbasedWind,NY_Z_D_landbasedwind_class1_moderate_4,5.0,0.0001923460652484,0.0,0.0,0.0001923460652484,0.0,0.0,0.0,0.0,0.0,4,71217,47.64571,46.9999999799,44.39945223731432,-74.88800650049691,8905.807,New York,41,0.0,0,0,0.0489965520819,0.0797872340426,76.14
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,71978,43.99831,47.2500005947,42.08012333916641,-74.61395398252381,16760.047,New York,41,1.0,0,0,0.192773969131,0.603174603175,76.545
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,71882,33.309948,17.9999999646,42.513333878717134,-73.2889619492891,4172.7354,Massachusetts,41,1.0,0,0,0.39671798009,3.45833333333,4.8599997
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,72069,34.749462,29.5000000448,42.31360724827351,-73.12343130516616,9853.434,Massachusetts,43,1.0,0,0,0.443314220693,4.05084745763,7.965
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,72065,36.09284,50.7500004017,42.26042578982365,-73.14320316423904,10580.971,Massachusetts,43,1.0,0,0,0.473912471915,4.37438423645,13.702499
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,71864,37.23366,44.499999182,42.51970083919476,-72.95083518121943,10078.34,Massachusetts,43,0.0,0,0,0.418898703342,4.42696629213,12.015
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,71866,37.963997,50.7499995017,42.4830546472801,-72.76547589714419,12697.999,Massachusetts,43,0.0,0,0,0.455846414631,4.95073891626,13.702499
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,72136,40.659145,42.7499999285,42.92030473821156,-74.85060913742558,11960.42,New York,81,1.0,0,0,0.331488456817,3.56725146199,11.5425005
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,72110,42.699745,37.2499993032,42.74881314334937,-75.08953720285302,12826.566,New York,41,1.0,0,0,0.259063447982,3.41610738255,10.0575
2,NY_Z_F,LandbasedWind,NY_Z_F_landbasedwind_class1_moderate_2,6.0,655.9999864555023,0.0,0.0,655.9999864555023,0.0,0.0,0.0,0.0,0.0,4,72117,42.91634,55.5000000827,42.80446301075659,-75.07523192119015,13793.824,New York,41,1.0,0,0,0.292845424164,4.21621621622,14.985001
2,NY_Z_G-I,LandbasedWind,NY_Z_G-I_landbasedwind_class1_moderate_2,7.0,5.7095825804064685e-05,0.0,0.0,5.7095825804064685e-05,0.0,0.0,0.0,0.0,0.0,4,67766,42.22374,9.5000000619,41.92763215936296,-74.36726854175743,6993.5996,New York,41,0.0,0,0,0.328279228587,0.105263157895,15.389999
4,PJM_EMAC,LandbasedWind,PJM_EMAC_landbasedwind_class1_moderate_4,10.0,8.14482251280995e-05,0.0,0.0,8.14482251280995e-05,0.0,0.0,0.0,0.0,0.0,4,67963,41.330788,14.9999998372,39.29895044137734,-74.92975023644497,3062.65,New Jersey,43,1.0,0,0,0.346845103055,0.683333333333,24.3
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74104,25.378696,44.2500006173,40.28129001228321,-78.64567466243196,5769.838,Pennsylvania,41,1.0,1,0,0.333448427333,0.813559322034,71.685
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74581,25.547024,25.9999994378,39.08739304980938,-79.31649575322976,14805.349,West Virginia,41,0.0,0,0,0.126343736712,0.0,42.12
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73544,25.988289,60.7499990432,40.747831384132695,-78.32750117466601,7157.83,Pennsylvania,41,1.0,1,0,0.147765410321,0.395061728395,98.41499
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74588,26.040495,60.4999997784,39.151186902354496,-79.29607799106473,13744.991,West Virginia,41,0.0,1,0,0.163223723893,0.0826446280992,98.01
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73479,26.751284,49.7500007925,40.73494313093779,-77.74427188172568,2547.3086,Pennsylvania,41,1.0,0,0,0.263265756506,0.623115577889,80.595
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73480,27.29661,26.4999998674,40.73819455896252,-77.66625311084536,4078.4187,Pennsylvania,41,1.0,0,0,0.32204097903,0.0,42.93
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,76047,27.478592,29.5000002449,37.48705335372941,-80.5115678069883,12372.82,West Virginia,41,1.0,0,0,0.225590396357,0.762711864407,47.79
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,68129,28.166262,22.7500000956,38.50156882853104,-78.43830316455177,7540.225,Virginia,41,1.0,0,0,0.360993028997,0.802197802198,36.855
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73133,28.34245,74.7499993712,40.97940202147288,-77.97428748242048,5816.2896,Pennsylvania,41,1.0,0,0,0.217283646473,0.929765886288,121.095
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,68309,28.381752,9.7500000767,37.572087259294335,-80.17485476275414,10880.3545,Virginia,41,1.0,0,0,0.160955481804,0.025641025641,15.795
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,75159,28.507154,26.2500001526,38.7512330522742,-78.26368047190026,8818.273,Virginia,41,0.0,0,0,0.290168030489,0.838095238095,42.525
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73145,29.304153,21.9999998012,41.08336440588511,-77.75460816676585,6244.75,Pennsylvania,41,1.0,0,0,0.214096667922,0.488636363636,35.64
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74585,29.93619,40.5000003955,39.16191967112599,-79.54716274968935,14009.413,West Virginia,41,1.0,1,0,0.177260174473,0.530864197531,65.61
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73540,30.25755,36.7499999737,40.68573451703992,-78.35769752020093,7143.6357,Pennsylvania,41,1.0,0,0,0.207208084209,0.0,59.535
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,68315,30.814793,20.0000000329,37.53772289641533,-80.26477489536576,9415.9795,Virginia,41,1.0,0,0,0.198414384946,0.5875,32.4
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74594,32.243587,47.5000003095,39.2172627752406,-79.37425193069669,20944.861,West Virginia,41,0.0,0,0,0.273553889637,0.210526315789,76.95
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74080,32.268032,29.7500004596,39.99050130298799,-78.15278334079044,10002.449,Pennsylvania,41,1.0,0,0,0.430623504795,0.663865546218,48.195
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,68291,32.48037,7.00000001403,37.71151213158036,-80.27439927084671,12509.25,West Virginia,41,0.0,0,0,0.135302155412,0.178571428571,11.34
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74376,32.587364,54.2499996587,39.543926863951945,-79.08976500489827,16924.004,Maryland,41,0.0,0,0,0.294245962174,0.700460829493,87.885
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74587,32.95644,30.9999997336,39.16674240273401,-79.38576732965574,21785.963,West Virginia,41,1.0,0,0,0.33159185964,0.0725806451613,50.219997
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74084,33.374596,50.4999999869,40.15181721179898,-78.75777168026906,13797.678,Pennsylvania,41,0.0,0,0,0.323649351255,0.173267326733,81.810005
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,75043,34.081444,33.7499990962,38.61016290942735,-80.18012664400214,16530.287,West Virginia,41,0.0,0,0,0.0884893251376,0.214814814815,54.675
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,61261,34.509167,66.9999989629,40.35950310241475,-88.01156624685456,13991.4,Illinois,82,1.0,0,0,0.601690230752,0.850746268657,108.53999
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73498,34.821156,48.9999996982,40.8192854251822,-77.33158158264247,7162.597,Pennsylvania,41,0.0,0,0,0.289344689752,0.545918367347,79.380005
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73336,35.450447,50.2499996221,41.07729245791931,-78.53465576182259,18565.863,Pennsylvania,41,1.0,0,0,0.252613793336,0.199004975124,81.405
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54619,36.273018,58.5000006101,46.67774729417879,-87.66296458697266,44895.977,Michigan,43,0.0,0,0,0.03641804685,0.188034188034,94.77
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,67906,36.34015,8.74999991754,40.45558375839446,-78.5248534598241,17368.764,Pennsylvania,41,1.0,1,0,0.381863988297,0.285714285714,14.175
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54616,36.357246,32.2500000075,46.70765606431941,-88.08435471645862,48475.54,Michigan,41,0.0,0,0,0.0220581591851,0.131782945736,52.245
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,75044,36.786396,45.2499997764,38.58592415873819,-80.11480040609766,32965.094,West Virginia,41,0.0,0,0,0.0867883425762,0.121546961326,73.305
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73329,36.89956,60.2500004136,40.95311099500255,-78.76274016433622,15771.962,Pennsylvania,41,1.0,0,0,0.270328902048,0.784232365145,97.605
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54748,37.277893,29.0000006653,46.36924637496531,-87.06170378847597,44572.484,Michigan,43,1.0,0,0,0.0614534870175,0.905172413793,46.980003
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,75047,37.451424,80.0000012318,38.69341113468769,-80.09034650009734,31076.994,West Virginia,41,0.0,0,0,0.0966784329969,0.221875,129.6
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,56160,37.613613,47.2499998947,45.03456448229785,-89.2883748328496,25269.678,Wisconsin,41,1.0,0,0,0.331689747238,0.777777777778,76.545
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,56148,37.675377,58.5000010101,44.96338497973462,-89.3088327023486,24533.271,Wisconsin,41,1.0,0,0,0.477608406646,0.461538461538,94.77
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54751,37.73324,27.9999996561,46.419925387848494,-87.08798944226795,44223.617,Michigan,43,0.0,0,0,0.0631698006431,0.0,45.36
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54625,37.775936,46.7500004651,46.769542869756286,-87.97230447198716,48128.906,Michigan,41,0.0,0,0,0.021449080758,0.0909090909091,75.735
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,68095,37.809784,20.5000000125,38.84773495840167,-79.77293153380073,28012.734,West Virginia,41,0.0,0,0,0.10912395087,0.414634146341,33.21
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54609,38.034897,25.9999996378,46.60754743255145,-87.99256191746528,46082.2,Michigan,43,0.0,0,0,0.046409169212,0.0192307692308,42.12
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,52656,38.134724,10.499999971,46.4793295028069,-88.24082588932264,47792.69,Michigan,41,0.0,0,0,0.0191464656077,0.0238095238095,17.01
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54624,38.23482,59.7499995841,46.77214370060778,-88.07101065187173,49378.08,Michigan,41,0.0,0,0,0.0115410261183,0.0334728033473,96.795
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54608,38.236553,58.2500002953,46.64698294488248,-88.21361013709947,49245.305,Michigan,43,0.0,0,0,0.025569479205,0.0429184549356,94.365
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,52630,38.338303,8.99999968232,46.63337554778114,-88.07007717735318,46953.176,Michigan,43,0.0,0,0,0.0376196791314,0.0277777777778,14.58
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54605,38.481007,18.2500003794,46.54700082116753,-87.86157433843978,44441.93,Michigan,43,0.0,0,0,0.0685012269612,0.041095890411,29.565
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54561,38.503468,39.5000005363,46.64688745626128,-88.40880124455141,50893.445,Michigan,41,0.0,0,0,0.0355985290312,0.145569620253,63.99
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54627,38.76937,59.0000006397,46.75504517863047,-87.75651857229349,46426.594,Michigan,43,0.0,0,0,0.0174601764884,0.173728813559,95.58
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54758,38.801594,18.9999997738,46.43455294560379,-87.50168511708824,40235.824,Michigan,71,0.0,0,0,0.116240993545,0.0,30.779999
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54772,38.849003,50.9999996165,46.42992551132608,-88.19427468701312,45861.184,Michigan,41,0.0,0,0,0.0365032364987,0.093137254902,82.619995
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54604,38.91779,55.2500006179,46.564184766817,-87.99757599703288,45627.406,Michigan,43,0.0,0,0,0.0472480031029,0.10407239819,89.505005
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,52698,39.011616,13.9999999781,46.33242367427498,-88.0789183780214,43174.62,Michigan,41,0.0,0,0,0.051745838153,0.303571428571,22.68
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,54689,39.187443,21.5000002717,46.402572458252514,-87.70833764124082,41798.777,Michigan,41,0.0,0,0,0.188655058274,0.348837209302,34.829998
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,52652,39.217773,49.250000563,46.4283140781064,-86.74229862912303,49521.22,Michigan,43,0.0,0,0,0.0679641818389,0.527918781726,79.785
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,76573,27.447842,41.9999997842,37.24934200588047,-80.84258930627328,11733.253,Virginia,41,0.0,0,0,0.142494241663,1.625,22.68
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,76102,27.535162,48.2500007539,37.37227000084357,-80.5626292887059,8256.326,Virginia,41,0.0,0,0,0.204409058925,1.62176165803,26.054998
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73134,29.03421,23.2500001752,40.99385704254644,-77.88301817612547,4667.581,Pennsylvania,41,1.0,0,0,0.220155402617,1.82795698925,12.555
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,68346,30.548756,9.4999998619,37.284965837592026,-81.00063706524,14921.611,Virginia,41,0.0,0,0,0.127663837256,1.10526315789,5.13
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,76084,33.75943,45.750000206,37.77294651035425,-80.98776032218235,13561.165,West Virginia,41,0.0,0,0,0.190997320813,2.33879781421,24.705
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,75673,33.762337,40.5000005455,38.02680762014002,-80.85501597123384,10862.855,West Virginia,41,0.0,0,0,0.155904766218,2.7037037037,21.869999
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,75686,33.821228,47.2499998947,38.08669063262952,-80.65427308935611,12635.344,West Virginia,41,0.0,0,1,0.201617271694,2.34920634921,25.515
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74110,33.858807,30.9999994836,40.16156435807248,-77.71237159299793,8958.028,Pennsylvania,41,1.0,0,0,0.525389874174,2.96774193548,16.74
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,56187,35.888435,51.9999991756,45.22826869107868,-88.96841303734254,27901.762,Wisconsin,41,1.0,0,0,0.239777501601,2.56730769231,28.079998
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,56866,37.0285,32.7500005871,44.19142020769786,-89.62417829908779,23288.223,Wisconsin,82,0.0,0,0,0.449994104509,1.69465648855,17.685001
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,55079,38.443565,42.9999999933,45.70853610128833,-88.4142730148133,36318.4,Wisconsin,41,1.0,0,0,0.0979188489403,2.63953488372,23.22
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,72643,39.216175,55.2500001179,41.90418039230334,-79.51260928307542,7682.519,Pennsylvania,41,1.0,0,0,0.249066282991,2.42081447964,29.835001
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,59878,32.354603,32.2500002075,41.39293596611144,-86.93646441156038,3580.5422,Indiana,82,1.0,0,0,0.783122920713,4.74418604651,8.7074995
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73414,32.634983,38.9999994317,41.2136618824281,-83.48026039270285,4286.8335,Ohio,82,1.0,0,0,0.686659984908,4.31210191083,10.530001
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73892,32.727013,42.7500002785,39.94949929823069,-79.40033735809962,8552.883,Pennsylvania,41,1.0,1,0,0.343768251047,3.94736842105,11.5425005
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,67903,34.387093,8.99999998233,41.04219000645397,-83.49033417403423,12450.746,Ohio,82,1.0,0,0,0.654131193956,4.25,2.4299998
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,74061,34.483772,56.7499988066,40.01604676936574,-78.79882997924314,14711.838,Pennsylvania,41,1.0,1,0,0.357673863351,3.23788546256,15.3225
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,73311,34.517464,19.2499995886,41.21936388290848,-83.28769151821056,12216.371,Ohio,82,1.0,0,0,0.696593775378,4.81818181818,5.1974998
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,56844,36.394753,61.9999998171,43.96757873357795,-89.60006518332082,25192.49,Wisconsin,82,1.0,0,0,0.371298400505,3.83467741935,16.74
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,56090,36.66948,58.4999993101,44.52527143530725,-89.24408596000006,20646.729,Wisconsin,82,1.0,0,0,0.552889730304,4.26923076923,15.795
2,PJM_Rest,LandbasedWind,PJM_Rest_landbasedwind_class1_moderate_2,11.0,10471.599961040183,0.0,0.0,10471.599961040183,0.0,0.0,0.0,0.0,0.0,4,56084,36.882923,19.0000003738,44.47781625792497,-89.24238129211881,19880.924,Wisconsin,82,1.0,0,0,0.572765824042,4.15789473684,5.13
